customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
8bc4f120c2c079cd8130254f26b1cc25196bb0dc57411b56565981898ef663c0,1.0,1.0,ACTIVE,Regularly,27.0,87983edef8cd555e98e45c075274c6e40edf6f1d75a5f98b1543c573f01696d1
e68bbb6989c1b62f3bb04805c14c06d227360ea6ced8ecb0aba315decdb39a68,1.0,1.0,ACTIVE,Regularly,26.0,7db164c50adb4c50f689df5f534326e76f8b80d380ef9c9862da3061d4a67898
8575a26de461330a158efecbb867e31bbcd77814636d6f5b9e6aa3966768a7f0,1.0,1.0,ACTIVE,Regularly,20.0,9fd4a04d4177a73cd1b245c34fb88965aca6b4c2e711e3a04cb9e103a8a4840a
02b89b025429e91f5358e2088342b8c5a1beefa43889f0cc4dda86b9f4fd331c,,,ACTIVE,NONE,19.0,d0ac0eb9aa8ce4c607f5f0cceaf08d4d3cd944aca4e723f75d17ce232538a3db
07b366f2d3a07d55ea5733eccedeba9147dd3c4dbd6a2f7c6f6c6b1d08607e0a,1.0,1.0,ACTIVE,Regularly,52.0,13347ef11f623fb10454c4cd79e5f39ecbac0388d0b3e3510c5a4bfae56c5254
8ea759f4eb20e0cd5a9a05a691e08731a6d379517d1769bd41645e72f6db2744,1.0,1.0,ACTIVE,Regularly,42.0,427ba37faf7bedf2cf91850fc28058bd6a516d1b31b1e193b023241ea05be086
18d266403c1087d2168d6e899d0eac3b1af30144d3d5bb3405f8c1bad9f48f1c,,,ACTIVE,NONE,22.0,eb68fdef8d6b574888d83b49f27ea81ff20578d109378263e94d59b0af9b091d
46fb9f0c64c16e5240293b05792e4ba9495017f6f0fc52881bd60d0e160d438f,1.0,1.0,ACTIVE,Regularly,45.0,e2e05a570cd7e2fb7701692a983dfbfb7fccf65274d15c76eaed1076f30237c8
e470bf044ad80bb68ba7c280f170c770c6b9da3c8484833d8bb004aecccb8963,,,ACTIVE,NONE,48.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
815593d97424d6704bd906fba0953b854a652c66ef44db8effb8e963e1b51f75,,,ACTIVE,NONE,59.0,4a61c701ff09d361d071800ccc7cc015b3e378399954ed5737bcec397b5fa5de
f45cc350a9b57f0f57754bbf5fa2e973c207dbd3aebe5a42fa8b1507e6cb39b0,,,ACTIVE,NONE,28.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
fa40edd1e9865eb1c531e7bd34408e03ceb7571059078f0a811661160785d25c,1.0,1.0,ACTIVE,Regularly,25.0,1bc9f4d1f0004ab4dc3cf453c5f7d6a3ec0097bddebb5ddd7a14587c7bbf59c4
e6e3dd07178734aa8c73f1663efe044636e58d3ccf001b6e64a46facd2e6c16e,1.0,1.0,ACTIVE,Regularly,25.0,1de118f05f16b413ed47df82d732ad9e0295cefcbd12a76e5f6f928ad60ad5ce
6bafe1e41a7d878d91610d6a4cc783881fb277b3b55102a49f53b2a53378e8d4,,,ACTIVE,NONE,22.0,8bded286345c9b9200f1e6e563077ef996ce63a2dbc8ecab5cad7f1140fb7960
8d2b667a72020142ef90f5fab8756bf7185674644c009e9b0ff3afa51d9134d5,1.0,1.0,ACTIVE,Regularly,40.0,6e1b0f91847d27166c2c86df85db94e21d282c166f112585a88eb59fec0388f1
0924dead7ceb647ed7135cca5d0b86d839ba3bdc2561a02a3d134f940f9ad366,1.0,1.0,ACTIVE,Regularly,55.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1890141f6756ba7a611b9e70624baee6946e9cd3b12a49591ebb3e8ad280ef34,1.0,1.0,ACTIVE,Regularly,68.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
7aa1af444367c21f581b64f1ade2801c229b03cf10978a6e2f624aa4db364065,,,ACTIVE,NONE,32.0,6d057bc702c9405450531cf6be1f056d3d5b5cf4b0ca93769b3b7d53fe1beec3
f3bf35f94f87faa35527d2b1673619fb5377e48d0f6ba401761b124d5e2f8df9,,,ACTIVE,NONE,47.0,cbce63f9bc0d44045547e620d72d16125ab8f6786235144831dd7b13e418a150
afb48b3865aac1cdf8ef8f7bc893e43f2cf659a59c7e27a039425f8661dbf788,1.0,1.0,ACTIVE,Regularly,38.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
e9cc307ca871371bf8ba61712c90f18a4da0216c63c2aa6358cd8fe74ad37c72,,,ACTIVE,NONE,21.0,85925efbbb8c4a43c5497d52b5dac74de506f554370852458482cf84d4887be0
e6163c25b02ad8fea524d0a456580552b3e028de4b88a7ee0dddc3b8b34744e8,,,ACTIVE,NONE,27.0,8c611a12d3915d683d8b5c6b14fbfc97b5c65135cd5956a26db7813815ba8f62
4b720b555333f1d0a17a913a65f906efd0c28db3576a410a3b514302072828c8,,,ACTIVE,NONE,27.0,f95a8531a299ed55e6f816cb609b6718c29de589178f7e989ff66e61d7e317a6
b9c1296745305c90a6def7dec96d1b50176ef23c84cde73c2def7e89017030ed,1.0,1.0,ACTIVE,Regularly,46.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
c7b56430d244efb8dd90d25ba5ad3ee2381b413ccda9ff60038523f83a77a232,,,ACTIVE,NONE,22.0,25d216d1ee72084ff501f66615c6149d81309e6ab4335309a67fd83eec8f6881
e6ae86d006807979dc863725cb3f57175a24b778c7dcb8d1391f41369845798b,,,PRE-CREATE,NONE,,07d67513927ce400aa40f6efc2e0f48d032664f85d1563f03764e862af034262
ef41d96c70c576e0a147ad9d4eb5f06c348bb73ac720989e7ff54f3a0654a9dd,,,ACTIVE,NONE,40.0,70c87eab7dc2a7fc2c7da516dbd06cb892fe97443be3a9f7768e3737ee224431
d9d8c566c5d4f9c6e8875c2a756e7f50212e235649714d1afabfd62414672981,1.0,1.0,ACTIVE,Regularly,24.0,928491d381c1c0da132e9cb3816f711577ea013f3a8994939f61f6fc8b7143f5
4541ccea38d6d52c898340ed2e666a9dc1b2f3a57d960a6ed9a20bc804ac053b,,,ACTIVE,NONE,27.0,283728ebfd77554cdaed0339e54be58ca25e7fcc52ff0d847acf412b51a48f13
0ed677c990c650b0b42cbfdb8e599f4a4a01cbeb216b9627449300c57a109254,,,ACTIVE,NONE,32.0,8f10c79c91450742b9c6baeff880245a17f1fdcc6a10d4853ba5b8b20f34063c
495e2ebd672f0e03e2b5a3bacd802d59614807c0c798ab07a7894052b53ffa1b,,,ACTIVE,NONE,44.0,b867255a6d2d70f03793805c4098d491aa760df191fca71ec106d52b22a1af2e
ada06d48b85502e959081dc9228b237b04096f9afc4111ad2b1bc0b9ba1e755b,,,ACTIVE,NONE,18.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
9aeecd994fb2d5c80983e984e4b192a8fc75ac5d916d1a39b4258bb8050a5349,,,ACTIVE,NONE,41.0,ba33f86f3fd4407672895376295d1106b42d1eaa1f7236af9264a7be27d0f83a
73b24053f64d5b5370fec732ce34a61051eb77939fde649fedcf59f6bb8dd1ad,,,ACTIVE,NONE,29.0,123f8f363f3086d687d05d179677fa257a09555a00e2fa496e740bd028f51bf5
c28b58381a4ed9b14328012617118e9de256e8ca7fd5230aada00967fbe41173,1.0,1.0,ACTIVE,Regularly,21.0,e8a7bc577bb7c7275cddf2276d7e993a431e71fc61cb88f03295e8a7c8aa6b2a
60129e328f8b51fc320a9c0535c2b345282d4b4c3c1f5f896ac3d17da367c33a,1.0,1.0,ACTIVE,Regularly,25.0,aa1cfc1c61e856ad528241b55d705a5c03f070a93782de2cb8888e710840d5d2
a2c9b2929949d52cca451b719fb40b2c547d3a2387ee3b7bf426e22649fef5c9,1.0,1.0,ACTIVE,Regularly,55.0,33f507567372063425c95c8ac12f81b0739c00a1a52fc2d0c43e3fab2eb68f09
1059d79a78ef4c8a3eeb5e3d79d699588d4605cb499d21d51c45900a41f46614,1.0,1.0,ACTIVE,Regularly,21.0,58d964f3b508c161b837acb4d72d7b12b1352c759a79bd39151534422ae0bf4f
2b3299ce0fb241c9902f27699956db23819efd93fe27b1d57a85bbf3bd5f3ded,1.0,1.0,ACTIVE,Regularly,19.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
f4d03fb2d74ef0345a429af2ce43be2ca5513e4b2172aee9b88c7ba2ddd66914,,,PRE-CREATE,NONE,19.0,ee40e439ce8c18f8573a75730cb4a18447e48a9d00cebf22d6e2e6b46672a3ce
401aa9422c0930efa62d5b35c4d5a40a365723732181bbedaff07345b2dfd61a,,,ACTIVE,NONE,47.0,a82c5c59b519a8aff47b2c195068bb588873fe7f6b72cdfa42648ad7ad56ae5e
414efc7fb3c38d4793c83e5e15ef24d42e05bcedf4e31f767a01413d7b5bfb6e,,,ACTIVE,NONE,26.0,059f2d338e63afd36c56be5dba7dd5ba0c3bdf50512807eb00d1ce81663d0e21
58169198165c8ac4d26620027ee1600832863dbc5da410c0ad05968f26df00fd,1.0,1.0,ACTIVE,Regularly,44.0,5d3f4706bff7590cfde554694bd53bc541b36a6bdc8719f6041c46d98b729fea
bf0b4c078eea1def72d1de5ac3b8bcab30eb3bd24eddd72a87964b85830440c9,,,ACTIVE,NONE,28.0,9308643f07707c93f8a621af32a01db655299f51ac176b507e46b402448dd1f9
7763aae22f6fc7c7edc740e18beb28252582ab819da5a67119253816bfe85877,1.0,1.0,ACTIVE,Regularly,28.0,ff00d27af1bca96cf661f63f3de6cc435fe65cb7b6c37443076b4b08f622c2a2
9b42775b61582c2e8719b5784a5dc8fddf55601ca1089d2896c195d3a0ee1634,,,ACTIVE,NONE,23.0,e14c6103d7a37bbdb7568a968619086aeb7dc9a5e8814ae7354fed21fa7c293e
8a9605d08a30535b3e0bdfb47000be8db196f6febe0ce55c86ca80248f0a7bc2,,,ACTIVE,NONE,35.0,63c281bb774552ba4af7d62403ff731a796fac2b6cfcaf30e0d9315d5a6da590
74646ea76c3cde2364f4404e55657a0f01a297f3d5da87c8e255e8713f120140,1.0,1.0,ACTIVE,Regularly,24.0,b14a756af86eaead02e4bd71e68244dab7023738d1ded916a61d5baba7463890
a4745d057c1421f9a2825224bd4218cb0c9e6cf75475535ba4482ceb0d53c721,,,PRE-CREATE,NONE,26.0,bf7ed8688146ae10ca73f42a2bc032c37c856670e5e0bf4c63b0f8af20d6caf2
6fc928dd4cf245800d9178fb584f28a7835664e6a34f6aa115d0a0a26c2b2c69,,,ACTIVE,NONE,30.0,ccb49f628c3dc2dabb46bf08c3b2f19f536f69cdabb3ce972d9173a5ed7de21b
27ceeb7b8f85074b798a08ca042b949410599d43b8bff2686e2bfa7979134b1d,1.0,1.0,ACTIVE,Regularly,23.0,df63a6d469a4dd8bdeeace83de8cf3fc48ba6601e7d8df7c38032f681eed6afe
18b6b8193290802af8def27d20c283cdb3fd43a3ef2e156d5eeffda4ecd8b7ee,,,ACTIVE,NONE,55.0,7fc94737e38e1ef24495f1c202cf85e47b2cde5dab22ad2d20aa7f02bf7ae3b7
339eb15ba74887ba42215f36b9e285f93f9362ab3a8deb781b1deaab183903ec,,,ACTIVE,,22.0,66ae5bab4584c4a71883ae406eebd0ff549fd651f4ab48899febf278ac22d98e
f7aa4be7e3a2fc3920f14c6a345c67bbd51990d799496eff309f1318c741e40b,,,ACTIVE,NONE,40.0,73ccfc22bd756cb45ef85a8cb7215240f01ee65feaebf9948341b2ac29c31c1a
f9f19457b83e31fb36bb979baa67b7dd26661ce9ed42a40269ffa92ff8817dee,,,ACTIVE,NONE,28.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
42a64987ec37109956cf19c3001c2902fef658e81c93919307893fe9b6917e33,1.0,1.0,ACTIVE,Regularly,20.0,45d5b91496318f93efce09615b40b670d7c58e5ee8a60f5521c1e501940352d9
262a80110751f63f742894388bcee5cd3b58b5fd095bf7c0307a81cedb5692e7,1.0,1.0,ACTIVE,Regularly,24.0,f1c7c5116a6a7203ce9c380aba29da26472c08a281e49965f72bdc794b217ea0
9ac2a838f9874375f0a47f706c1a82587500b52f1573c173817210c1a44cb7c8,,,ACTIVE,NONE,57.0,c5bd313f4f9f01fa5e3c5c27a63404fdc8ff74a211d19daac52121cdb8bef57d
7173b2573c252bb3d8f98417be8ae3b7006ff5c05aa560a57935450933158174,,,ACTIVE,NONE,60.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
57fec4f8521c7ee139d480f20f9a6be6b8923365c165a22a57f116675aa71ab5,,,ACTIVE,NONE,21.0,b4c4bcd5e2ba2e7d4f9da3a1c08787e3614f5ce20dba8ac344242c57d4ad4a87
7199b1a8cf336c76d01d4643a01b8fb28863abec06b5bf842b2584c6cd1746e6,,,ACTIVE,NONE,21.0,f23f66a91e484e6ad411b10c626ba88b2c4e4a8767b363b8f99d0d36583faf0a
df00d35ca4a2ad0e33fc1dad19cd715a32cddeac82710deaceb83ae1d009de58,1.0,1.0,ACTIVE,Regularly,24.0,5e2c919f9e41deae32632ee453693dcfe7f66d95a7a89fed8258b16e9db06890
f4481b1e84ae2a59a46ade18d5c63dd314815dc6b30ebe63c36a003fa9a513bc,1.0,1.0,ACTIVE,Regularly,57.0,5a757a7fbda6901969c40c34e8f88b318431768d5a3c15facdf33d8776e68ece
d408368d031a50741433436feee978b5799d1fe156351230e71ac541c25968fc,,,ACTIVE,NONE,22.0,a11fd86307daaf6c04d4bd687ce7ff8a70e068fee94364d3b7f4e3b178ede92f
71d50c3d1b11b5342dc2783f2838e92d9bbe5556a75fd39241eaea0504ac76ac,,,ACTIVE,NONE,58.0,cc97b46258681f8effc8d8c2ac5de9fab7be3408cdbe24a53b4e38cd06fe43ea
066e7d8af31daf086e4d9fe7c0aaa3dc6f118125f53321efbc3f02ed90535e09,1.0,1.0,ACTIVE,Regularly,47.0,45097f687eb436b7ac37e69d274fc5d93a1a8c9971ed5654d310352f3078ed7f
90a21de670c24c532e1fe86ee49d558488f042e396fe80a91fa14a145731b990,,,ACTIVE,NONE,49.0,9e4e34abefa9c35dcc04b6e7becb5af049735eb0a9518b8fe6ca3457740bd118
b6d9d6c1986335e639b289925d0487645a6317deacc3b311b49e3bbe7789dcd6,1.0,1.0,ACTIVE,Regularly,29.0,d4748cbcfb4986fa001e9ba4589d7ff6d4d1461ac8e5d15a9354951db6040098
8afc9614d4199c92eeee1f404cb1e5a7dd91729d3e144bfd7497dc6e56a99de0,,,PRE-CREATE,NONE,,b25cc2f33f45d888e273f8a782e1c7f7e1487d18a034c759ee13f633a882b3b5
351c512ec92dca4ec11b91f9fa1ee96be7206e286fa211174293911706aff773,1.0,1.0,ACTIVE,Regularly,24.0,cf4534a80664b2f89e0474d8dfc468ba92dbc1b36241adb5fdc42b9b104b4fab
0319d5f9ee67ea8891abc3caafb36eb204bedd716d2a234a94993af8c4df7ab2,,,ACTIVE,NONE,52.0,06d94367fb7bff0d84ee3d3bc7eb3d6a077d90cee75fae97abfab2f963ad758c
ad636416993b95aa5abeee3716847ce3a2cd1944cb8e3774cb81f5ff944e825b,1.0,1.0,PRE-CREATE,Regularly,38.0,915fefd711c6c6ff5603e316ea6092cd29fa1d42bcb1425f6c0f85479b92217d
a28387dbd7ceba48e092cd9ee9ebede7a9c219ed8ed665c0e074e3b5ace67016,,,ACTIVE,NONE,21.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
e40dd3bb41ba58a92bfdd496d26855516c506b3617c33f4743dc89ae25e15349,1.0,1.0,ACTIVE,Regularly,56.0,2d95c1564f1d652aed3c60f2ae6f21101dd0c9840055ffaebf8722b22682c5d4
dc0a4578235294797526512f2b8f76e788cd59aae95700ba251c31d8435f4e06,,,ACTIVE,NONE,40.0,cbcb6a548e7e590b7976a15235a83ecad21680b1a028afb34f2487b789471ab1
f5825d8e7732b0769c78c5e9bad916cffabbf4d673314b92daabe0904a983346,,,ACTIVE,NONE,36.0,335786d2f94b3b9cfec3f902f31a806dfa44d43c7486d33efa3fc1ab7878ddeb
2bfefcb6b829278651e098ca7ad5162925477cca62cbe7c0635b61be038ad425,,,ACTIVE,NONE,49.0,2ecb7b23cdae7732f493f20628c410b5ad83ddd5ccab2fa9d027ff90884e7426
23453a3ca12597274f515096a4f05eee4061c4e6a4bc3642ef3a152401abda59,,,ACTIVE,NONE,32.0,e79fa5a92e75b63bf560bcfa2e41bda599d5d347ac95ed1daa5d760e433e65e8
0cf2b238dab38453656747fc3e307e1fcdaf2eef227ea8d23202f81939d1683a,,,ACTIVE,NONE,59.0,16f98246881836c0ced20139f3e5aa1b7c02d35770ef44398f2ab0e33cf3fd55
2fbf573f4f400d775af197bd5526e29bbdf6ca87a89443a0a998741557147f32,,,ACTIVE,NONE,24.0,02df1e63f1fb6c63402b29847ce2b153f50a42e20497c945fde95333a5a4eb9d
f1dc72918c2371991a997737395f60abeeb5d695cbc9b43c9c7e443d2a606952,,,ACTIVE,NONE,23.0,4041d1847aa0f3da119784402d334286b79702dcaf2beae098b717d40ec13410
6913c07d0bd05d466078ea1e9b08ec752d20da11c0797a3992b798dbcfcdb2c2,1.0,1.0,ACTIVE,Regularly,33.0,bad6fdd7dcb1af9313ea3da323e05ca40ee9ba47da65f35b764e9d62fb2ca934
6f84349bbe7bfbeb2d38c2bf9399a224496efb16a6bd7eb6d692ac2b9fab0504,,,ACTIVE,NONE,49.0,e7097b780f92febd1fdab7262f3e4636f24473d62a23749798b3f03810a3bf64
c22effe80807d0b623396b2a4832cf0831547a91cda6134a9ae41af1df74087a,,,ACTIVE,NONE,43.0,afd47e5b34fe3cf7f5182ece91ba51623822f073d0d49f9baf8bf83e66a9242e
c141bd11cc4eff91e0ffa45c830b0ef3d7afbb86fb0c91927bf02af12df8def4,,,ACTIVE,NONE,51.0,d4ca968545e6ba93b3cd117fbdf90431b8f96cac536dde5776b58f4d8a292d92
78cc6818ea5fa70d5933f5496e0f8b508d7e433932d132bff10412a970492de1,,,ACTIVE,NONE,21.0,1a904385f6ac4a16fe0de6837964cbd26c0e875c95bc5e62568e68d82a0bdaf9
f0ba7a345b22cf3b51c707030c8649d0750c9fe38746ef6e8581b786a7253567,,,ACTIVE,NONE,54.0,68ab6b88264fc757f30bbbe19bab61a84ea4a30892e47c0e3c2b6d7547cdaa3d
7f844ee08ab573405a8309f206c69efe3b07e9fdf86d7774696a24213d04e730,,,PRE-CREATE,NONE,51.0,7bb9e3e31d7802d7d75ec216590c5c67254e6f0d14cbe0883495aececd0bbb6f
d104173cb22d8c17f0395fa95ade2f39581275c6f7578c2a510e080c51c88147,1.0,1.0,ACTIVE,Regularly,51.0,7e1e3bff975ebd20ca55011809ad684398f06dd56dcc4b9d01515e51ebee2bb4
e0bbb336c05b37a3143c8710af3b4572d04f2dacd9fc777d8044015750b1dde7,,,ACTIVE,NONE,47.0,229f3fed85e4f91d3ba44065b14b0faf96202c5bb635004c1f76499bff8b8219
46dd3994db691072a02de4c3a878b44f553dcafaf2e9752fe91ac6b97170d72f,1.0,1.0,ACTIVE,Regularly,24.0,82cf3321ae09541af011ba2b7da4e9e1f8499a1d85e190dbae506c330bf61e44
36c1b67172e1e35dc1252db444f6ee12497642c05e17b1b71d3198680933192d,1.0,1.0,ACTIVE,Regularly,58.0,f71a307b48693f3a8059757cf53442fe4821cb63baed8f3def945b8a7d3385f8
9252c89f1d29beee599575893198efedd5465663a24df3a62bc4ccc8acaef3fc,,,ACTIVE,NONE,26.0,cd6eee77165d1bd4b504220a183492ebbd0244ed34c40948f74756c9d1271b30
ad2572431c1967839466b648d59ac857a91e17b58f1bd08ccd6ee361d3392b0f,,,PRE-CREATE,NONE,27.0,5d8df9905f67b563857b0a123dc47cd172902f87dafeddef4c92e5965eda7545
f9cded9e0e596c7eaedf1c9e865e7833014d5381a6d363805b17730452316458,,,ACTIVE,NONE,23.0,c2d8983962f8249feb48f8b5b73b7f8ace3f72a83f071aef1de44ba8453c2495
fda438bc5d84da27d8e0bbba997cfd3ebed09e54c04c95a65638af0883b10232,,,ACTIVE,NONE,19.0,714d38f1291e933f5611cd6eab30a93d53bf02a557a5d89e3c076c8734bbba43
544c23f3d0c77cc6090c8e3a9f25f91edf7e38596195a938021fbb40ba753b7b,1.0,1.0,ACTIVE,Regularly,51.0,a27bf8d92a06cb486f291ff4475770fac4f409dd19f8ef7f76bbb933eea1125d
812a3de54d9b7a0e3e35e761f261af86d32bd9a78f457ebf501e255b147105cc,1.0,1.0,ACTIVE,Regularly,41.0,878ab9c0fa866d884068b2c7e253fcb88c9d798df8b05d1d8329cf957049c8d3
7adeed1917671445f26b1d452aeb7f3dd7fe5ce42f0db7f5ff5d968a49c292b6,,,PRE-CREATE,NONE,,91500960a845b768aebcfa46e903e42d7c0fa5d959eeced6b0cc71a01a6270fa
e3a308a4e93d2ffba5c6780a22835d5a854cbc77d68d90f9f25d269b4110c900,,,ACTIVE,NONE,24.0,62d221864ccffd3d6352556ee5ae4bddd82012eea57e4d86decdf65d153925ee
4827131079f3d172bea346c1fe08d73ae84c4663ea705577593fd535a95d8e69,,,ACTIVE,NONE,66.0,925e59aebb908eae16020c0c04a77125f9420b5bd03a69ed37b0df5bbc679e7c
6854a4261705d3304eb7a7281cc05af1866b32b3555cd965c9ba1101b0b31a3a,1.0,1.0,ACTIVE,Regularly,31.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
44cc497bb206d9521cefd89d8460045a87987bfd955248e3dc025e9fb1bbee28,,,ACTIVE,NONE,22.0,abde123eab2bede3c49656f157ba3c98ae10044291f030c25fe872a4c566d19d
95cd61514ceeb2b9b5aa96f4fe6a443debc047d0e59e1357e89e34816d97c4a2,,,ACTIVE,NONE,19.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
36366a8c43315530762b446a94cf6f1fb41b6da6e3608896706f917744e7463d,1.0,1.0,ACTIVE,Regularly,31.0,8e3dfbfb933e7ef09649f7e1ead3f4c5dfa0a09237450da53cd9aab3094ed595
ee03b08da5e6b9c8047a0f512cf0e57149b976f4d64608ef4d1cf79dff0b5a37,,,ACTIVE,NONE,50.0,5ec43173da1d886120caa00628a6ec7dd32fbb5332c0571d0e5d179cda8531f1
152632370634fadded194d337d7e45fbbea18845b204ad73972673c90e6d2083,,,ACTIVE,NONE,26.0,372ad0f361077fc2bebc633b351cb683522d9bfea4cab4992126c2b62a1f70ed
5e7ca7fc03f2a24b55a64ff834911903f215dbd5bcf30778f1777dbcfeb4c09c,,,ACTIVE,NONE,22.0,717b0fc8627935bfb75f143d293b7eaf6abf4ea19710d4e81454f2e3f290da0c
5ed85b0da80501c013b332551d8e5319a27de2c0dfd82432abf64ca1b2a4ce61,1.0,,ACTIVE,Regularly,33.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
eaca2d3e0a6c79c84bee06cbb28c6a1bb756a0bc2466bfe64720bee102c537f9,,,PRE-CREATE,NONE,,f2e7d5bb283eb125bbcc9e02bb76aa0134c0483cf4d454d7b5025a903193ab5c
0f661c1fb26194c64329fae68b06705849bfaf290dd4abfce63e71d79f67bcde,1.0,1.0,ACTIVE,Regularly,48.0,d4415e7ce4be91be069bed61784ed2ccd98b4a00a90a4bb951333289e6ff5305
c144de901d15df7947df5192c8baf35853a31ab36eb086f282511c328e525403,,,ACTIVE,NONE,24.0,9e5621dfe7960de792689205636de5687923d20a8107f4f3f60a83497eafda3e
4b57a3e9e2ad13b1f729e684f61ffd239afa94aff0b16fb6d7ab732bb0ce0b52,,,ACTIVE,NONE,48.0,68f6a6850e1fa9beb4f76378c14655dabddce7736ba3bf3ee086e7b93210fe9a
47e23a07133ecccd781abe35774420ee06863ef16e1de6af4f87992e8cf7b28f,1.0,1.0,ACTIVE,Regularly,51.0,578bb35e62dbac8e957b3384bc3690dae5b15b4af3f35d09d5e0081cd41fd3c2
e9601438ab66cc8aeeea205cd96484e530ec41b75ed2207ba910e3a7c4df51e2,1.0,1.0,ACTIVE,Regularly,26.0,fa162bcf97f4b4c411164462ecc25d8986323403230f42f16183b84e10c676b9
fa974715b93c04d52bd7110df46968f52168d9b397c509f8b0fa6f3de3a21f06,,,ACTIVE,NONE,30.0,9bd0adccad64cbde83a9446c1e88a6517967c5a1dff1637ef692008b3cc679c0
1c7b3a292c0a9e9356b4511dabcc0d3fe6493ab1860e4db1d275000d51f874f8,,,ACTIVE,NONE,20.0,e524089fa8a0ffd54de1191251906ef52c82ba7ff1d848e98a8546c17390d8e2
17962253b750117eebe8bc69b3e4691fb952afa4be9ffd99e9467ce9a6d0ff0f,,,ACTIVE,NONE,21.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
2a84b3f2893567195fd4844ace81704894012390a8938f6b7cf05045a784934f,,,ACTIVE,NONE,50.0,79798f87c87884ea7f0c47116814d1f1468428bdaa36b4e9e9dfe166bab9d158
32cfef52568d5013c08eb082b0d053ee21272be4aa2f50155629bade071ba19d,,,ACTIVE,NONE,66.0,45c3116519462dc5c5592850632cc4b19556c6b82a9ebfd738174212526d55d5
0b39f2e9c13cb45e09902e63434a7765edfa7031a2b73f5e286a0b4ed03a83d3,,,ACTIVE,NONE,26.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
883c5aafdbb7f24e2d78b1750768e48aafc79f26ab540c719aa632d94c38f62e,1.0,1.0,ACTIVE,Regularly,53.0,3720901dc3124075bd079049586d71d5bdaff8ef7e4ec1e80d0e0b60df1a5f65
c0ce7e684e27fc3cf26505ab70e488473342df2433b575bd44d4840524bd67fd,,,ACTIVE,NONE,58.0,8e777560a1e05b5f6eedb68af48f7e4fc991dbee62c8da26be257f7afdac76f6
571f321801dfd88d65b07ea764d1025b5350e4e314696fb7277b82a0a110d460,1.0,1.0,ACTIVE,Regularly,56.0,f6aa3a0467c89dcf18c2624ae30e2652a13e123f48a1d50f3d29d5881ff3d9e6
25dda686d1b1ea95ab9c5d8c51546295c7abf920aedf047939c5153618b90172,,,ACTIVE,NONE,38.0,32d8f4119d244f2917b7a682be2a8497271e62305882b01072c83cc3f2ef016f
9b4836831bbf8eeb8c9c178186b3c28505121bb1f24bd052b1f014210ccf25e9,1.0,1.0,ACTIVE,Regularly,24.0,228da5d6dc647ae70207b0eb0b73cc574ff376c32904bed143f2ff2e6faa6b93
7c410aabe5a15924796cccd5703e6106efc41015b3b36e45fdfd32afe166c872,,,ACTIVE,NONE,17.0,455df61250dfce0c76f0088091a36609885e8a4839a80461fc6314a540a50f03
3f80a169cf51121916a6d04a1e86d42224d6576b218f681a1926abda967ed52c,,,ACTIVE,NONE,28.0,0cfbd984e96c0e28863f8caec429855fcd53f131be7a1e16ce1fa01e0887c1c8
65d1394c1c957f23b19d4d1ebce3c2775060c7c52cc770f96ddba2dbd098b199,1.0,1.0,ACTIVE,Regularly,28.0,c8456c7f772a61edd1b61d3ef5d51e162290f50e0c64a7d9ed8205b19b61279d
86a4ef87f89ec7c37593810b913d0812af2b84438ba9cc62f2538982109e3564,,,PRE-CREATE,NONE,39.0,d865619ce7e85880fcf71a5eae05bf5ec7947170eac299dfaa44b7527d24e40c
5fcb08cf2117d9eb85e26dd5f42d466b221c4fada23bb10a0c38eadff77ce24e,,,ACTIVE,NONE,27.0,2ebb493264dffae8f4b5fe6ec4cf23e07b013337888c93f483b3ea7a04428b50
116880fb360f4b72d098eed4989b163a77587b07da338c2b4129b3f3c269cc1b,,,ACTIVE,NONE,22.0,742f271dde448895c1b1b6467d2994bcbb1cac0a0178f561f5b2ded7168279c4
